word,df,raw_tf,tfidf,tf,idf
looking,145,178,0.012918713036773589,6.181783550292085,0.0020898035221830419
little,278,379,0.012908570036252958,6.937536205082426,0.0018606850695490661
equity,129,206,0.012902041820110066,6.327876168789581,0.0020389213499065698
university,128,207,0.01288592258951651,6.332718793265369,0.0020348167998901594
without,274,352,0.012881039293438668,6.863631175598097,0.0018767091301808206
analysts,311,655,0.012879764040204023,7.484635235635252,0.0017208272193255205
statement,139,183,0.012877614157194395,6.209486152841421,0.0020738614822905566
known,146,173,0.012873398840208593,6.153291594497779,0.0020921158444238003
figures,137,186,0.012873188281930806,6.225746673713202,0.0020677340336196001
reserve,140,181,0.012872852609282262,6.198497031265826,0.0020767699886521415
held,261,293,0.01287164812797988,6.680172609017068,0.00192684364332224
today,283,401,0.012871075453075042,6.993961427306569,0.001840312616369661
yen,97,395,0.012868123021645007,6.978885764901122,0.0018438649743147536
move,276,359,0.012863064081918198,6.883322388488279,0.0018687289881163325
same,280,381,0.012862090479697596,6.942799375126701,0.0018525798866920119
1\/2,102,339,0.012858814579484233,6.82600010738045,0.0018837993520657795
too,284,404,0.012855966713795255,7.0014148779611505,0.0018361955316007472
reports,139,181,0.012854824241234561,6.198497031265826,0.0020738614822905566
rights,120,229,0.01285273451027447,6.43372200355424,0.0019977136878426074
25,262,293,0.012846663872697551,6.680172609017068,0.001923103581987806
account,130,197,0.012836028578342557,6.2832037287379885,0.0020429114083367044
coming,145,171,0.012834870132442487,6.14166355650266,0.0020898035221830419
units,128,201,0.012826070721748704,6.303304908059076,0.0020348167998901594
performance,139,178,0.012820162796808122,6.181783550292085,0.0020738614822905566
close,286,408,0.012816043492011327,7.0112671744041615,0.0018279211408172408
charges,128,199,0.012805722384179192,6.293304824724492,0.0020348167998901594
1986,140,175,0.012802842497108018,6.1647859739235145,0.0020767699886521415
biggest,138,178,0.012801545614708216,6.181783550292085,0.0020708498624322346
though,280,368,0.01279777550685202,6.908082938168931,0.0018525798866920119
closed,293,452,0.012794444318751992,7.113682179832232,0.0017985684481414005
firm,307,578,0.012793407966160976,7.359573868672378,0.0017383354246390393
having,143,169,0.012780150092500508,6.1298987149230735,0.0020848876444544795
clear,148,163,0.01277526954181727,6.093750200806762,0.0020964544198293408
16,140,172,0.012766932034850976,6.147494476813453,0.0020767699886521415
parent,136,178,0.01276237183001783,6.181783550292085,0.0020645128911727776
14,148,161,0.012749387059741123,6.081404364984463,0.0020964544198293408
domestic,128,193,0.012743427208890937,6.262690188904886,0.0020348167998901594
william,142,167,0.012739388373478877,6.117993812416755,0.0020822819970206068
senate,107,280,0.012738623315916396,6.634789603169249,0.00191997396719732
personal,127,195,0.012737931370886463,6.272999558563747,0.002030596567394453
individual,133,181,0.012732992243616221,6.198497031265826,0.0020542063954196899
remains,144,164,0.012732827445410424,6.099866427824199,0.0020873944693822056
d.,129,189,0.012726431249720709,6.241747015059643,0.0020389213499065698
*rnr*-1,113,243,0.012717801078950874,6.493061443340548,0.0019586756093297993
use,291,415,0.012700197252576576,7.028278520230698,0.0018070139389068636
18,141,165,0.012697780521326654,6.10594547390058,0.0020795764678217966
using,135,174,0.012694954374704611,6.159055299214529,0.0020611853211195573
different,140,166,0.012693192809867247,6.111987788356544,0.0020767699886521415
third,297,457,0.012692963816389216,7.124683390894205,0.0017815477713173367
particularly,143,162,0.012691954383752367,6.087596335232384,0.0020848876444544795
hard,133,177,0.012687086279722766,6.176149732573829,0.0020542063954196899
went,138,168,0.012681809964287199,6.123963979403259,0.0020708498624322346
might,293,423,0.012675181243542144,7.0473721790462776,0.0017985684481414005
approval,135,172,0.012671125377271442,6.147494476813453,0.0020611853211195573
year-earlier,139,165,0.012662885131288772,6.10594547390058,0.0020738614822905566
agreed,283,357,0.012657183931266122,6.877735781779639,0.001840312616369661
completed,145,157,0.012656363815223167,6.056245805348308,0.0020898035221830419
ever,140,163,0.012655317535378444,6.093750200806762,0.0020767699886521415
especially,138,165,0.012644496344645742,6.10594547390058,0.0020708498624322346
pay,297,444,0.012641550434859946,7.095824562432225,0.0017815477713173367
noted,132,175,0.012641218922795142,6.1647859739235145,0.0020505527647296032
acquired,139,163,0.012637593824153489,6.093750200806762,0.0020738614822905566
managers,115,224,0.01263404117995205,6.4116460518550396,0.0019704832546545087
plan,313,585,0.012620440428914402,7.371611847231857,0.0017120326857217197
higher,307,523,0.012619587627036997,7.259581464064923,0.0017383354246390393
hit,133,171,0.012616244556283802,6.14166355650266,0.0020542063954196899
helped,135,167,0.012610319040853694,6.117993812416755,0.0020611853211195573
boston,122,195,0.012594412785612038,6.272999558563747,0.002007717786049969
lead,136,164,0.012593252874675099,6.099866427824199,0.0020645128911727776
standard,128,179,0.012590196585126679,6.187385805840755,0.0020348167998901594
raised,135,165,0.012585485182360275,6.10594547390058,0.0020611853211195573
why,131,170,0.012558679569801083,6.135798437050262,0.0020467881562026297
growing,134,164,0.012552001362590149,6.099866427824199,0.0020577502001248582
communications,134,164,0.012552001362590149,6.099866427824199,0.0020577502001248582
ms.,107,254,0.012551511607542564,6.537334267018537,0.00191997396719732
17,141,153,0.012540756791987897,6.030437921392435,0.0020795764678217966
family,119,199,0.012539560361093357,6.293304824724492,0.0019925239139584046
heavy,134,163,0.012539415695221011,6.093750200806762,0.0020577502001248582
slightly,134,163,0.012539415695221011,6.093750200806762,0.0020577502001248582
huge,133,164,0.012530384627242328,6.099866427824199,0.0020542063954196899
begin,137,157,0.012522705567684639,6.056245805348308,0.0020677340336196001
construction,121,191,0.012521914969390089,6.25227342804663,0.0020027778876750527
levels,132,165,0.012520563372795042,6.10594547390058,0.0020505527647296032
legal,120,193,0.012511061913092895,6.262690188904886,0.0019977136878426074
number,293,386,0.012510549623122322,6.955837369464831,0.0017985684481414005
question,136,157,0.012503197537252642,6.056245805348308,0.0020645128911727776
includes,138,152,0.01247455214790273,6.0238805208462765,0.0020708498624322346
prices,344,1016,0.012468328440170718,7.923628628138427,0.001573562950173249
disclosed,139,150,0.012465225020522396,6.0106352940962555,0.0020738614822905566
world,309,496,0.012464460553256524,7.206575926724928,0.001729595397313891
taking,135,155,0.012456619140279195,6.043425116919247,0.0020611853211195573
start,137,152,0.012455782767412009,6.0238805208462765,0.0020677340336196001
related,137,152,0.012455782767412009,6.0238805208462765,0.0020677340336196001
outside,136,153,0.012449916828131851,6.030437921392435,0.0020645128911727776
center,124,176,0.012447283679763369,6.170483995038151,0.0020172297164651196
thing,132,159,0.012444608290741803,6.0689042022202315,0.0020505527647296032
futures,87,445,0.012435492526239166,7.09807428216624,0.0017519529990666729
something,130,161,0.012423770355935391,6.081404364984463,0.0020429114083367044
really,131,159,0.012421761242232739,6.0689042022202315,0.0020467881562026297
call,126,169,0.012420765208345872,6.1298987149230735,0.0020262594515807991
pressure,133,155,0.012414442525415504,6.043425116919247,0.0020542063954196899
*exp*-1,291,354,0.012412915272522621,6.869296913133774,0.0018070139389068636
few,305,448,0.012412396818848283,7.104793232414985,0.0017470454681520963
seeking,134,153,0.012409134839585818,6.030437921392435,0.0020577502001248582
estimates,127,165,0.012398711920000215,6.10594547390058,0.002030596567394453
joint,126,167,0.012396642787122297,6.117993812416755,0.0020262594515807991
earnings,333,759,0.012386790002706788,7.63200177739563,0.0016230066978487651
states,113,205,0.012384725423687324,6.3230099791384085,0.0019586756093297993
yield,87,432,0.012383549408003881,7.068425588244111,0.0017519529990666729
approved,124,170,0.012377314941458025,6.135798437050262,0.0020172297164651196
gas,106,237,0.012373599612980655,6.4680601411351315,0.0019130310082134012
failed,130,157,0.01237237364743737,6.056245805348308,0.0020429114083367044
good,307,453,0.012369807359637146,7.115892125483034,0.0017383354246390393
restructuring,118,185,0.012361136397611529,6.220355825078324,0.0019872072828656683
savings,120,179,0.012360625316291137,6.187385805840755,0.0019977136878426074
wants,131,154,0.012356363086176859,6.0369526024136295,0.0020467881562026297
interests,128,159,0.012349108227601713,6.0689042022202315,0.0020348167998901594
current,302,410,0.012348788870078368,7.016157159698354,0.0017600502082552097
contracts,111,209,0.012344267959888681,6.342334251964811,0.0019463288230298669
products,319,557,0.012342244807001114,7.322565239927284,0.0016855083434017552
acquire,130,154,0.012332959343058761,6.0369526024136295,0.0020429114083367044
turn,131,152,0.012329607304447886,6.0238805208462765,0.0020467881562026297
secretary,117,185,0.012327267915558266,6.220355825078324,0.0019817625007654679
groups,122,169,0.012307106676635904,6.1298987149230735,0.002007717786049969
reason,131,150,0.012302497131209726,6.0106352940962555,0.0020467881562026297
investments,121,171,0.012300387964503249,6.14166355650266,0.0020027778876750527
free,121,171,0.012300387964503249,6.14166355650266,0.0020027778876750527
sale,313,483,0.012292423195079488,7.180016653652572,0.0017120326857217197
michael,126,158,0.012284390486777699,6.062595033026967,0.0020262594515807991
process,128,154,0.012284092575531872,6.0369526024136295,0.0020348167998901594
toward,128,154,0.012284092575531872,6.0369526024136295,0.0020348167998901594
earthquake,102,249,0.012277573543479454,6.517452896464707,0.0018837993520657795
increases,118,177,0.012273289728639563,6.176149732573829,0.0019872072828656683
profits,119,174,0.012272064971077187,6.159055299214529,0.0019925239139584046
richard,130,149,0.012265530403456992,6.003946305945459,0.0020429114083367044
work,314,481,0.012253698141929784,7.175867270105761,0.0017076260862541265
added,304,401,0.012249144750054135,6.993961427306569,0.0017513886625439082
very,312,461,0.012244000775103269,7.133398042996649,0.0017164331362560167
far,305,405,0.012236109160037556,7.003887067106539,0.0017470454681520963
200,128,150,0.01223054167443979,6.0106352940962555,0.0020348167998901594
officer,306,408,0.012218495413876923,7.0112671744041615,0.0017426943104497067
hold,128,149,0.012216930808976283,6.003946305945459,0.0020348167998901594
leading,123,159,0.012213879964628195,6.0689042022202315,0.0020125346450780854
capital,325,580,0.01221384915367491,7.363028103540465,0.0016588078955996322
risk,113,187,0.012204720466917821,6.231108616854587,0.0019586756093297993
increase,315,472,0.012189863614529336,7.156978985585555,0.0017032135540819965
beginning,131,141,0.012175851287719289,5.948759890378168,0.0020467881562026297
north,118,168,0.012169585819877175,6.123963979403259,0.0019872072828656683
scheduled,127,146,0.012150291066679668,5.983606621708336,0.002030596567394453
least,306,392,0.012148778344857994,6.971261839790462,0.0017426943104497067
holders,114,178,0.012145017246716759,6.181783550292085,0.0019646461491106262
calif.,125,149,0.012138804107637407,6.003946305945459,0.0020218042415897112
talks,110,191,0.012129096877538187,6.25227342804663,0.0019399498465836654
seven,124,150,0.01212483213008503,6.0106352940962555,0.0020172297164651196
limited,123,152,0.012123268246014153,6.0238805208462765,0.0020125346450780854
sold,318,478,0.012116229809928431,7.169610732491456,0.0016899424894882701
manufacturing,118,163,0.012109544779007327,6.093750200806762,0.0019872072828656683
claims,108,197,0.012106312435545158,6.2832037287379885,0.0019267738176582678
*-5,125,146,0.012097681247774198,5.983606621708336,0.0020218042415897112
largely,126,144,0.012096390622438629,5.969813299576001,0.0020262594515807991
course,122,152,0.012094252062743021,6.0238805208462765,0.002007717786049969
key,127,142,0.012093881979160125,5.955827057601261,0.002030596567394453
significant,128,140,0.012090153820465478,5.941642422609304,0.0020348167998901594
50,312,417,0.012071822241241096,7.0330862217988015,0.0017164331362560167
poor,124,146,0.012070309088947519,5.983606621708336,0.0020172297164651196
money,338,693,0.012069812912461926,7.541029999189903,0.0016005523003831744
j.,126,142,0.012068050867445215,5.955827057601261,0.0020262594515807991
quickly,126,142,0.012068050867445215,5.955827057601261,0.0020262594515807991
doing,126,142,0.012068050867445215,5.955827057601261,0.0020262594515807991
owns,122,150,0.012067659385416738,6.0106352940962555,0.002007717786049969
view,118,158,0.012047633002696416,6.062595033026967,0.0019872072828656683
reduced,124,144,0.012042484789653396,5.969813299576001,0.0020172297164651196
meet,123,146,0.012042215628706669,5.983606621708336,0.0020125346450780854
generally,122,148,0.012040709748753389,5.997212273764115,0.002007717786049969
